tanggal,waktu,content,username,content_final,cluster,sentimen_lexicon,sentimen_kmeans
2025-12-01,06:11:02,Bayangin menggantungkan status halal dan haram pada produk hukum manusia Nikah siri haram klo nikah siri di eropa atau amerika halal atau haram? Islam itu rahmat sekalian alam bukan cuma indon doang,,bayangin gantung status halal haram produk hukum manusia nikah siri haram klo nikah siri eropa amerika halal haram islam rahmat alam indon doang,1,Netral,Negatif
2025-11-28,09:09:18,@Aun_Pasu @Jefferyyyyy @whosnab @Apdxxxx @nucleophilia @piyopikavet Semua produk hewani even nabati terlepas halal atau haramnya kalo kena kontaminasi pasti mengandung parasit. Kalo orangnya itu faham hal fundamental kayak gini mah harusnya ngerti. Haram karena syariat itu satu hal tapi kalo dibalut cocoklogi ya ngapain...,,produk hewani even nabati lepas halal haram kalo kena kontaminasi kandung parasit kalo orang faham fundamental kayak gin mah ngerti haram syariat kalo balut cocoklogi ngapain,1,Netral,Negatif
2025-11-28,08:15:27,2) Apa jaminan industri kepada pengguna bahawa produk mereka yang ada sekarang (tawarruq commodity murabaha AITAB etc) tidak mengikut jejak langkah bay al-inah yang diputuskan sebagai haram. Apa jaminan mereka tak mengulangi kesilapan lampau?,,jamin industri guna bahawa produk tawarruq commodity murabaha aitab etc ikut jejak langkah bay alinah putus haram jamin ulang silap lampau,1,Negatif,Negatif
2025-11-27,15:37:59,@SPENTAMAINYU02 @Valhallaah @PaijoKentirr Suap jelas haram dalam Islam (misalnya QS An-Nisa 4:29). Jika suap mengakibatkan sertifikasi palsu atau proses tak sesuai syariat maka status halal produk bisa diragukan atau batal. Namun jika produk secara intrinsik halal (bahan &amp; proses benar) suap di pihak sertifikator tak,,suap haram islam annisa suap akibat sertifikasi palsu proses sesuai syariat status halal produk ragu batal produk intrinsik halal bahan proses suap sertifikator,1,Netral,Negatif
2025-11-25,11:44:43,@raphamic_ @txtdrkuliner tapi kan di fatwa MUI ga boleh ada penamaan produk yg menjurus ke produk yg haram walaupun cuma perisa atau penambah rasa aja,,fatwa mui nama produk jurus produk haram perisa tambah,1,Negatif,Negatif
2025-11-25,06:30:25,@sjafriesjams @prabowo Tambang illegal &amp; legal seperti sekeping uang logam dgn 2 sisi. Contoh : kasus PT.Timah dgn penambang2 illegal. tak mungkin yg illegal bisa ditertibkan tanpa pengawasan yg ketat pd yg legal. yg illegal menjual produknya kpd yg legal produk haram jdi halal sama2 cuan.,,tambang illegal legal keping uang logam sisi contoh pttimah tambang illegal illegal tertib awas ketat legal illegal jual produk kpd legal produk haram jdi halal cuan,1,Netral,Negatif
2025-11-25,05:05:03,Si trainer memberiku penjelasan tentang tipe-tipe pertanyaan dan bagaimana cara menggunakannya untuk mendapatkan informasi berharga. Sebelum itu haram hukumnya untuk menjelaskan tentang produk. Haram.,,trainer beri jelas tipetipe guna informasi harga haram hukum produk haram,1,Netral,Negatif
2025-11-23,12:01:47,Produk yang pada asalnya halal lalu kita boikot karena suatu hal bukan berarti zatnya jadi haram. Dikasih ya terima aja. Boleh mengedukasi tapi gausah ghuluw lah,,produk asal halal boikot zat haram kasih terima edukasi gausah ghuluw,1,Netral,Negatif
2025-11-22,14:24:52,Tapi ye lah. Ulama terdahulu: -tak dibayar oleh bank -tak bekerja / terikat dengan regulator -takde KPI meluluskan produk -tak perlu jaga profitability atau kehendak institusi Mereka bebas berkata: Ini helah riba. Haram walaupun nampak akad jual beli. ,,ulama bayar bank ikat regulator takde kpi lulus produk jaga profitability hendak institusi bebas helah riba haram nampak akad jual beli,1,Negatif,Negatif
2025-11-21,06:02:15,@mario_an19 @itsRanMouri @benappy346 @LittleJanvier93 @melanch0elic Berdasarkan SK Direktur LPPOM MUI (SK46/Dir/LPPOM MUI/XII/14) dan Fatwa MUI No. 4 Tahun 2003 terdapat kriteria Sistem Jaminan Halal (SJH) terkait penamaan produk: 1. Nama tidak boleh menggunakan nama minuman keras/haram: Contoh: Root Beer Rhum Wine (meskipun tidak beralkohol),,dasar direktur lppom mui skdirlppom muixii fatwa mui kriteria sistem jamin halal sjh kait nama produk nama nama minum kerasharam contoh root beer rhum wine alkohol,1,Netral,Negatif
2025-11-20,22:49:24,@GNFI Yang dibutuhkan masyarakat sertifikat haram jadi bisa tahu ini produk non halal,,butuh masyarakat sertifikat haram produk non halal,1,Positif,Negatif
2025-11-20,10:04:27,@RahlmlJmldn Bang jangan alih tiang gol. Sekarang kalau gabung akad salah dan haram bentangkan ulama mana yg kata demikian akad mana yg digabungkan. Seluruh produk gabung akad?,,bang alih tiang gol gabung akad salah haram bentangkan ulama akad gabung produk gabung akad,1,Negatif,Negatif
2025-11-19,08:43:10,@SinarOnline Macam Malaysia lah ada produk Haram dibuat penyelesuaian untuk jadi halal seperti Bacon tetapi ditukar kepada Beef/ Chicken Bacon. Hahaha,,malaysia produk haram penyelesuaian halal bacon tukar beef chicken bacon hahaha,1,Netral,Negatif
2025-11-19,04:59:46,Ada aku fitnah dia buat loan? Pakai produk CB? Tiada kan @EastMister0822? Apa yang aku cakap itu fakta. Safdar lagi redha simpan duit dia dalam CB yang mana dia tahu CB akan pakainya untuk pelaburan haram berbanding IB kononnya berdosa; part mana aku fitnah?,,fitnah loan pakai produk tiada cakap fakta safdar redha simpan duit pakai pelabur haram banding konon dosa part fitnah,1,Negatif,Negatif
2025-11-18,04:28:30,Bapaknya Hana kalau lihat Hana post norak kampung sok egdy haram begini ga kebayang ngamuknya gimana He loves Hana more than anything else in this world tapi pasti akan sangat kecewa dan marah kalau segagal ini produk jadinya parenting kami di usia 20 an,,bapak hana lihat hana post norak kampung sok egdy haram bayang ngamuknya gimana loves hana more than anything else this world kecewa marah gagal produk parenting usia,1,Negatif,Negatif
2025-11-14,07:18:05,@andikamalreza wkwkwk produk hasil uang haram,,wkwkwk produk hasil uang haram,1,Negatif,Negatif
2025-11-14,06:54:56,@YuzzMacious @FOOD_FESS Kalo karmin haram berarti banyak produk yg berwarna merah/pink di indo ga lolos izin edar halalnya dong karmin itu halal yaaa dan banyak produsen pake pewarna karmin itu sendiri. Coba cari aja produk yg warna merah/pink pasti pake itu dan ada logo halal ,,kalo karmin haram produk warna merahpink indo lolos izin edar halal karmin halal yaaa produsen pake warna karmin coba cari produk warna merahpink pake logo halal,1,Netral,Negatif
2025-11-14,05:46:48,@inseqyo @aripfredo Kadang kita ni kalau dh kerap berjalan maka kita akan beringat tentang halal dan haram mcm mana nk classify kan produk dgn tempat makan. Ni jenis taktau apa pergi pun x ader nk buat research dulu kadang aku rasa jenis mcm ni pun mkn kedai makan x halal sebab nmpk org melayu.,,kadang kerap jalan ingat halal haram mcm classify produk makan jenis taktau pergi ader research kadang jenis mcm mkn kedai makan halal nmpk org melayu,1,Netral,Negatif
2025-11-13,17:24:12,@KiEdySularno Produk Haram Konstitusi,,produk haram konstitusi,1,Negatif,Negatif
2025-11-13,10:14:24,Produk kosmetik halal bukan hanya bebas dari bahan haram tetapi juga harus aman bermanfaat serta diproduksi dengan cara yang etis dan ramah lingkungan. . Selengkapnya di: https://t.co/d0tRKcLuxR . #kosmetik #sertifikasihalal #lph #lppom #halalindonesia #news #seminar,,produk kosmetik halal bebas bahan haram aman manfaat produksi etis ramah lingkung lengkap,1,Positif,Negatif
2025-11-12,03:31:18,personally gapernah cocok pake produk wardah anjir sedih berasa muka w yang haram ,,personally gapernah cocok pake produk wardah anjir sedih asa muka haram,1,Negatif,Negatif
2025-11-12,03:11:05,@LoudMinorities Non halal TIDAK SAMA dengan ilegal. Haram tidak berarti ilegal. Ada produk haram tapi legal. Ada produk halal tapi ilegal. Menyamakan produk haram = ilegal adalah kesesatan berpikir yg tidak seharusnya dimiliki pejabat.,,non halal ilegal haram ilegal produk haram legal produk halal ilegal sama produk haram ilegal sesat pikir milik jabat,1,Netral,Negatif
2025-11-11,13:50:17,@tvOneNews Gara gara ga dapat produk halal / haram ahir nya banting setir ikut urusin ijazah ,,gara gara produk halal haram ahir nya banting setir urusin ijazah,1,Netral,Negatif
2025-11-11,13:48:32,@kasehsaulmouk @tvOneNews Udah ga dapat produk halal / haram maka pindah ke urusan ijazah sapa tau ada yang minta fatwa ,,udah produk halal haram pindah urus ijazah sapa tau fatwa,1,Netral,Negatif
2025-11-11,13:23:58,@mh1426 @ashrafnoh @RahlmlJmldn Kerana sudah ada bukti atau kritikan dalam produk islamic banking yang bermasalah. Dulu Bai'inah patuh syariah sekarang fatwa sudah haram. Jadi produk yang lain juga perlu disemak berdasarkan bukti baru,,rana bukti kritik produk islamic banking masalah baiinah patuh syariah fatwa haram produk semak dasar bukti,1,Negatif,Negatif
2025-11-11,05:42:06,@worksfess Yg hobi motong video (clipper) melanggar hak intelektual orang lain = mencuri. Yg memfollow/subscribe akun clipper tsb juga ikut berperan membantu pencurian tsb krn income dr iklan depend on jmlh subscriber + income tsb dr byk iklan produk haram (judol miras pinjol dll).,,hobi motong video clipper langgar hak intelektual orang curi memfollowsubscribe akun clipper tsb peran bantu curi tsb income iklan depend jmlh subscriber income tsb byk iklan produk haram judol miras pinjol,1,Negatif,Negatif
2025-11-10,09:40:10,@kemiskliwon79 @ARSIPAJA Haram di Bursa Saham aja perusahaan rokok ga masuk saham Syariah karena menjual produk non halal. Non Halal ≠ Makruh Non Halal = Haram.,,haram bursa saham usaha rokok masuk saham syariah jual produk non halal non halal makruh non halal haram,1,Netral,Negatif
2025-11-10,07:08:53,Nak jadi specialist baru boleh faham pinjam 100 000 bayar 150 000 itu riba ke? Ke kena jadi specialist supaya diiktiraf Yahudi atas jasa menghalalkan produk riba haram mereka?,,nak specialist faham pinjam bayar riba kena specialist iktiraf yahudi jasa halal produk riba haram,1,Netral,Negatif
2025-11-09,10:12:42,Produk si cungkring inimah haram jaddah,,produk cungkring inimah haram jaddah,1,Negatif,Negatif
2025-11-09,00:33:29,@liaasister DUNIA KOK DI KEJAR SAMPE SEGITUNYA YA? Maksud aku tuh kenapa sampe malsuin produk memperkaya diri dengan cara haram menipu.,,dunia kejar sampe segitunya maksud sampe malsuin produk kaya haram tipu,1,Negatif,Negatif
2025-11-08,13:26:16,Haih pelik ingtkan blik Mlysia dah takyah risau dh shopping groceries pasal halal haram nah still kene check jugak. Penatlaaa do. Plislaaa kedai2 memana asingkanlaaa produk mana Jakim certify ngn produk mana takde. Tak kesahlaaa tu bukan daging babi ke ape.,,haih pelik ingtkan blik mlysia dah takyah risau shopping groceries pasal halal haram still kene check jugak penatlaaa plislaaa kedai mana asingkanlaaa produk jakim certify ngn produk takde kesahlaaa daging babi ape,1,Negatif,Negatif
2025-11-08,13:26:15,Kenapa ek kedai groceries nama dh melayu dah teknology dh cnggih dah ade self- payment punye kaunter tapi produk halal haram cam tak pandai asingkan. Macam arak tu dy asingkan laa. Ni beef import dri Aussie tu tak clarify pon halal atau tak. Jajan import sume tu.,,kedai groceries nama melayu dah teknology cnggih dah ade self payment punye kaunter produk halal haram cam pandai asing arak asing laa beef import dri aussie clarify pon halal jajan import sume,1,Netral,Negatif
2025-11-08,10:17:38,Buat yg muslim klo nemu coffee shop pny menu coffee bla bla bla WITH BAILEYS Baileys nya haram yagesya. Itu salah satu produk minuman beralkohol. Blacklist aja coffee shop nya for good ,,muslim klo nemu coffee shop pny menu coffee bla bla bla with baileys baileys nya haram yagesya salah produk minum alkohol blacklist coffee shop nya for good,1,Negatif,Negatif
2025-11-07,18:47:08,@buywle @ItsBione @anubizz33 @TalonXBT jua dan beli kan ga ada haramnya bedanya ini produk digital. kalau dibilang haram ya salah lalu untuk apa ada tokped dan shopee kalau produk digital itu haram ? walaupun bedanya tokped dan shopee ada barang fisik yg kita terima,,jua beli haram beda produk digital bilang haram salah tokped shopee produk digital haram beda tokped shopee barang fisik terima,1,Negatif,Negatif
2025-11-06,13:27:57,5. geng yang tolak atau yang terima islamic finance dua2 akui masih banyak kelemahan dan ruang penambahbaikan untuk slow2 ubah sistem 6. untuk orang awam sekurang2nya kalau guna ib hiyal apa semua pun dari segi akad masih tak riba dan produk tu tak gharar atau pi ke aset haram,,geng tolak terima islamic finance aku lemah ruang penambahbaikan slow ubah sistem orang awam hiyal segi akad riba produk gharar aset haram,1,Negatif,Negatif
2025-11-06,00:17:00,@Giiselje Setidaknya warga bisa bantu dengan tidak ikutan judi. Produk ada karena ada target pasarnya ada konsumennya. Kalau pengguna judi online sepi nanti kan akhirnya mati juga pasar haram satu itu.,,warga bantu ikut judi produk target pasar konsumen guna judi online sepi mati pasar haram,1,Negatif,Negatif
2025-11-05,14:52:31,@serene_soul12 another produk of uang haram jadi tololnya ultimate,,another produk uang haram tolol ultimate,1,Negatif,Negatif
2025-11-05,08:26:02,@TonsilBasher @meinmokhtar Nasihat salah kau ni. Produk haram tu,,nasihat salah kau produk haram,1,Negatif,Negatif
2025-11-04,05:16:03,Yakin pak? Boleh la sesekali diskusi terbuka sama FG macam saya terkait halal haram produk derivatif https://t.co/Z3R9aXLrPb,,diskusi buka kait halal haram produk derivatif,1,Netral,Negatif
2025-11-03,16:21:50,Vape: Tingkatkan kawal selia banteras produk haram #AWANInews #AWANI745 https://t.co/JAfTKWrfh8,,vape tingkat kawal selia banteras produk haram,1,Negatif,Negatif
2025-11-03,11:24:03,Pendapat saya Jakim ini fungsinya memudahkan pengguna Islam utk consume sesuatu produk agar apa yg kita gunakan itu bersih dan tak meragukan. Adapun kita disarankan untuk mengelakkan syubhah dan afdhal menjauhi perkara yg kita tidak tahu halal atau haram sesuatu produk..,,dapat jakim fungsi mudah guna islam consume produk bersih ragu saran elak syubhah afdhal jauh perkara halal haram produk,1,Netral,Negatif
2025-11-02,02:54:47,Stor haram premis jual ubat tidak berdaftar diserbu rampasan lebih RM6 juta Rampasan 402 jenis ubat tidak berdaftar termasuk produk keluaran luar negara daripada pembekal tidak sah #SinarHarian #KKM #ubat https://t.co/x15ldix0I1,,stor haram premis jual ubat daftar serbu rampas juta rampas jenis ubat daftar produk keluar negara bekal sah,1,Negatif,Negatif
2025-11-01,22:57:05,Tak abis abis nak jadi beban negara. Suka nau cari pasal dengan masyarakat. Padahal Zus Coffee ada Gigi Coffee ada lagi la produk Malaysia. Nak juga jenama Haram Isrel tu. Bodohh punya Tiong !,,abis abis nak beban negara suka nau cari pasal masyarakat zus coffee gigi coffee produk malaysia nak jenama haram isrel bodohh tiong,1,Negatif,Negatif
2025-11-01,12:31:39,@UniverseNowThen @Roebanie Haram. Bekerja di perusahaan yang menjual produk dari penipuan pemalsuan atau mengabaikan kerugian konsumen termasuk membantu dalam maksiat yang dilarang dalam Islam karena melibatkan unsur ghulul dan penipuan. Carilah rezeki halal di tempat lain untuk menjaga keberkahan.,,haram usaha jual produk tipu palsu abai rugi konsumen bantu maksiat larang islam libat unsur ghulul tipu cari rezeki halal jaga berkah,1,Negatif,Negatif
2025-10-31,11:19:38,Produk yang diklasifikasikan sebagai ubat tradisional didapati mengandungi bahan berbahaya dan tidak mematuhi piawaian keselamatan. #AWANI745 #AWANInews https://t.co/xH4d1tST2E,,produk klasifikasi ubat tradisional dapat kandung bahan bahaya patuh piawai selamat,1,Negatif,Negatif
2025-10-30,02:44:00,Hal yg menguatkanku Amanda tidak MBA : Dia warnai rambutnya. Dia kuteks kukunya. Dia pakai skincare. Padahal produk tersebut rata-rata berbahan kimia. Tidak semua diperbolehkan dokter. Dgn piciknya para Pongpong mantan pemuja kapal haram menarasikan hal buruk tersebut.,,kuat amanda mba warna rambut kuteks kuku pakai skincare produk ratarata bahan kimia boleh dokter picik pongpong mantan puja kapal haram narasi buruk,1,Negatif,Negatif
2025-10-29,13:06:08,Jajan yg dimakan Jungkook si Kancho itu scr kandungan gak mengandung b2 tp ada keterangan kalo kemungkinan bs kecampur b2 krn produksinya di pabrik yg sama dgn produk yg mengandung b2. Bagi yg muslim itu tetep haram yaa kecuali semua alat udh dicuci sesuai syariat islam- https://t.co/4Z2IMudEB7,,jajan makan jungkook kancho scr kandung kandung terang kalo campur produksi pabrik produk kandung muslim tetep haram yaa alat udh cuci sesuai syariat islam,1,Negatif,Negatif
2025-10-28,09:33:39,@tepig_pignite Yg aneh halal/haram hny di tetapkan pd produk bukan pd perilaku/perbuatan sungguh lucu negeri ini penuh dgn orang mabuk agama,,aneh halalharam hny tetap produk perilakuperbuatan sungguh lucu negeri penuh orang mabuk agama,1,Netral,Negatif
2025-10-28,04:52:41,Negeri makin tolol padahal produk haram belum tentu lebih buruk! Gini nih kalo shariah diterapkan janjinya manis tapi prakteknya bisa beda sama sekali! ,,negeri tolol produk haram buruk gin kalo shariah terap janji manis praktek beda,1,Negatif,Negatif
2025-10-27,12:12:20,@TirtoID Anda produk cacat konstitusi pemilu curang penghitungan curang Wakil anda anak haram konstitusi ,,produk cacat konstitusi milu curang hitung curang wakil anak haram konstitusi,1,Negatif,Negatif
2025-10-27,10:23:22,@kuputarung @Balimulya Dalam term sertifikasi halal NON HALAL ada 2 definisi 1. Belum tersertifikasi halal (kemungkinan ada kandungan haram) 2. Jelas ada kandungan haram Jika poin satu ada pada PU yg tersertifikasi halal maka harus dilakukan pemisahan dari lini produksi produk halal,,term sertifikasi halal non halal definisi sertifikasi halal kandung haram kandung haram poin sertifikasi halal pisah lini produksi produk halal,1,Netral,Negatif
2025-10-25,23:08:31,@grok @ChrisBarryJames @Phaja_Ghaladiha @KangManto123 Klarifikasi dulu di 2025 semua kerugian &amp; korupsi itu akibat dari manajemen busuk era dia. Yg paling busuk saat pemilu terakhir msh berstatus presiden tapi menjadi juru kampanye anaknya si Produk Haram Demokrasi bahkan bagi² bansos dari uang negara tapi diklaim dr pribadi. Dll.,,klarifikasi rugi korupsi akibat manajemen busuk era busuk milu msh status presiden juru kampanye anak produk haram demokrasi bagi bansos uang negara klaim pribadi,1,Negatif,Negatif
2025-10-25,22:54:29,@leonapwt Apalagi wakilnya. Meski masih muda tapi produk haram KKN.,,wakil muda produk haram kkn,1,Negatif,Negatif
2025-10-23,06:13:01,Ketua @PDRMsia Kelantan Datuk Mohd Yusoff sahkan penyiasatan melibatkan kewujudan madrasah tidak berdaftar yg disyaki pusat pengubahan wang haram. Siasatan dijalankan susulan maklumat melibatkan sumbangan jutaan ringgit daripada pengasas produk bagi tujuan saham akhirat . https://t.co/LswbiMs8nZ,,ketua lantan datuk mohd yusoff sahkan siasat libat wujud madrasah daftar syak pusat ubah wang haram siasat jalan susul maklumat libat sumbang juta ringgit asas produk tuju saham akhirat,1,Negatif,Negatif
